application_id,customer_id,application_date,loan_amount,loan_purpose,employment_status,annual_income,debt_to_income_ratio,credit_score,application_status,default_flag
APP_0064557,CUST_006210,2024-02-05,126673,Home Improvement,Retired,87250.61,0.772,675,Declined,0
APP_0064558,CUST_004392,2023-04-29,49033,Home Purchase,Self-employed,89332.8,0.329,785,Declined,0
APP_0064559,CUST_001637,2024-01-04,27152,Home Improvement,Full-time,35340.87,0.609,648,Declined,0
APP_0064560,CUST_014582,2022-08-04,77444,Education,Part-time,34689.15,0.665,684,Approved,1
APP_0064561,CUST_022479,2023-10-03,85588,Personal,Full-time,43118.52,0.54,786,Approved,0
APP_0064562,CUST_017078,2024-01-24,36792,Car Purchase,Full-time,30211.63,0.411,583,Declined,0
APP_0064563,CUST_020896,2022-10-07,54168,Home Improvement,Full-time,36754.03,0.618,772,Approved,0
APP_0064564,CUST_020898,2022-11-26,43753,Personal,Part-time,23624.28,0.888,833,Approved,0
APP_0064565,CUST_017619,2023-04-17,14196,Car Purchase,Part-time,17292.17,0.667,552,Declined,0
APP_0064566,CUST_008515,2022-03-02,61905,Business,Full-time,50140.54,0.678,733,Approved,0
APP_0064567,CUST_018691,2023-11-06,7483,Home Improvement,Student,3150.28,0.798,671,Declined,0
APP_0064568,CUST_005315,2024-04-17,56102,Personal,Part-time,23827.64,0.67,716,Declined,0
APP_0064569,CUST_023395,2024-04-28,199505,Debt Consolidation,Retired,111292.88,0.654,850,Declined,0
APP_0064570,CUST_000969,2023-11-15,5218,Debt Consolidation,Student,2632.67,0.597,661,Declined,0
APP_0064571,CUST_006258,2024-02-10,203660,Education,Full-time,68949.53,1.023,842,Declined,0
APP_0064572,CUST_005580,2022-08-20,19643,Car Purchase,Unemployed,7536.39,0.716,670,Declined,0
APP_0064573,CUST_024338,2024-01-18,173496,Home Improvement,Full-time,75675.02,0.842,749,Approved,0
APP_0064574,CUST_013953,2023-06-10,37526,Business,Full-time,47510.1,0.503,850,Declined,0
APP_0064575,CUST_013971,2024-09-21,300160,Business,Full-time,98859.0,0.794,783,Approved,0
APP_0064576,CUST_023623,2022-11-05,56916,Business,Full-time,33740.01,0.903,680,Approved,0
APP_0064577,CUST_000460,2024-05-01,90096,Education,Full-time,53330.73,0.542,782,Approved,0
APP_0064578,CUST_007927,2023-10-11,201592,Business,Full-time,53210.36,1.251,765,Approved,0
APP_0064579,CUST_016041,2023-08-29,1000,Debt Consolidation,Student,231.71,1.243,701,Declined,0
APP_0064580,CUST_001142,2024-05-03,10066,Home Improvement,Student,5095.18,0.884,850,Declined,0
APP_0064581,CUST_022951,2024-07-13,56967,Education,Part-time,33290.98,0.486,717,Declined,0
APP_0064582,CUST_009712,2024-12-07,11488,Business,Student,7403.32,0.81,708,Declined,0
APP_0064583,CUST_021588,2024-01-26,215504,Personal,Retired,128735.22,0.585,653,Declined,0
APP_0064584,CUST_004041,2022-03-27,105971,Personal,Self-employed,75298.91,0.806,771,Approved,0
APP_0064585,CUST_023210,2023-11-22,105078,Education,Full-time,60099.58,0.737,587,Declined,0
APP_0064586,CUST_005517,2022-11-20,28458,Personal,Part-time,15918.76,0.681,590,Declined,0
APP_0064587,CUST_001727,2023-04-11,72201,Home Purchase,Part-time,22921.93,1.217,850,Approved,0
APP_0064588,CUST_012942,2024-10-01,72344,Business,Part-time,24180.48,0.92,705,Declined,0
APP_0064589,CUST_005295,2022-07-14,111637,Education,Retired,116528.49,0.4,810,Declined,0
APP_0064590,CUST_019985,2022-06-08,121554,Home Improvement,Self-employed,78583.43,0.504,729,Declined,0
APP_0064591,CUST_019641,2024-04-14,44425,Home Purchase,Self-employed,30596.11,0.539,615,Declined,0
APP_0064592,CUST_016792,2022-01-26,98403,Car Purchase,Full-time,61602.23,0.632,796,Approved,0
APP_0064593,CUST_013203,2024-03-03,16566,Debt Consolidation,Student,14101.76,0.657,591,Declined,0
APP_0064594,CUST_011076,2024-08-11,72917,Home Purchase,Part-time,51230.55,0.564,817,Declined,0
APP_0064595,CUST_001831,2024-11-21,107898,Personal,Full-time,27894.19,1.143,805,Declined,0
APP_0064596,CUST_022587,2022-11-14,18179,Business,Student,10304.28,0.619,679,Declined,0
APP_0064597,CUST_019794,2022-06-18,23248,Home Improvement,Part-time,16187.19,0.401,703,Approved,0
APP_0064598,CUST_005757,2023-09-10,109312,Debt Consolidation,Full-time,32413.87,1.247,782,Declined,0
APP_0064599,CUST_022520,2024-07-28,82735,Business,Full-time,55606.8,0.7,513,Declined,0
APP_0064600,CUST_023713,2024-02-24,2899,Debt Consolidation,Unemployed,2073.91,0.388,501,Declined,0
APP_0064601,CUST_012189,2022-07-29,82480,Home Improvement,Full-time,48294.97,0.751,611,Declined,0
APP_0064602,CUST_006958,2022-11-06,13263,Home Purchase,Student,8299.82,0.449,558,Approved,1
APP_0064603,CUST_021308,2024-02-14,14296,Business,Student,11824.83,0.417,613,Declined,0
APP_0064604,CUST_024210,2024-06-14,105987,Home Purchase,Self-employed,66770.32,0.603,690,Declined,0
APP_0064605,CUST_012137,2024-07-09,2781,Home Purchase,Student,2638.99,0.798,598,Declined,0
APP_0064606,CUST_009547,2023-08-01,107718,Debt Consolidation,Full-time,47724.14,0.805,834,Approved,0
APP_0064607,CUST_001542,2023-01-15,111511,Car Purchase,Full-time,67034.81,0.457,616,Declined,0
APP_0064608,CUST_021211,2023-04-14,281286,Home Purchase,Self-employed,74382.58,1.19,764,Approved,0
APP_0064609,CUST_021391,2022-07-27,59652,Home Improvement,Full-time,38608.67,0.571,683,Declined,0
APP_0064610,CUST_001465,2024-11-22,65702,Car Purchase,Full-time,79500.56,0.734,685,Declined,0
APP_0064611,CUST_020580,2024-09-13,16199,Business,Part-time,9600.0,0.657,770,Approved,0
APP_0064612,CUST_007456,2022-02-15,226510,Personal,Full-time,82930.8,0.647,653,Declined,0
APP_0064613,CUST_003196,2023-05-27,38955,Home Improvement,Full-time,28512.47,0.408,728,Declined,0
APP_0064614,CUST_016752,2023-10-01,32221,Car Purchase,Part-time,45476.48,0.445,697,Declined,0
APP_0064615,CUST_016166,2023-09-23,30207,Personal,Full-time,18005.4,0.923,848,Approved,0
APP_0064616,CUST_017840,2024-02-20,27701,Personal,Student,13349.62,0.893,783,Declined,0
APP_0064617,CUST_015028,2022-02-05,23633,Debt Consolidation,Unemployed,11731.74,0.928,850,Declined,0
APP_0064618,CUST_018670,2023-12-11,455085,Home Improvement,Retired,129172.3,0.815,795,Declined,0
APP_0064619,CUST_007349,2022-12-15,168783,Debt Consolidation,Full-time,69579.98,0.972,850,Declined,0
APP_0064620,CUST_011105,2023-07-11,11892,Home Purchase,Student,6716.11,0.939,604,Declined,0
APP_0064621,CUST_009158,2022-09-24,44878,Education,Part-time,18773.3,0.713,681,Declined,0
APP_0064622,CUST_003741,2023-09-08,110240,Home Improvement,Retired,75646.22,0.608,712,Declined,0
APP_0064623,CUST_022154,2023-12-01,69704,Home Improvement,Contract,35988.36,0.698,779,Approved,0
APP_0064624,CUST_019666,2023-05-08,11043,Education,Part-time,15992.44,0.305,725,Declined,0
APP_0064625,CUST_022116,2023-08-27,82315,Personal,Self-employed,45520.96,0.662,721,Declined,0
APP_0064626,CUST_010453,2023-07-02,21129,Home Improvement,Student,8742.74,0.854,673,Declined,0
APP_0064627,CUST_009404,2022-10-02,71362,Home Purchase,Full-time,28609.76,1.078,712,Declined,0
APP_0064628,CUST_008068,2024-08-23,6644,Home Purchase,Part-time,9600.0,0.396,699,Declined,0
APP_0064629,CUST_024622,2024-11-18,114565,Debt Consolidation,Full-time,38306.71,1.09,671,Declined,0
APP_0064630,CUST_004220,2024-12-28,100328,Education,Full-time,32512.39,1.168,778,Approved,0
APP_0064631,CUST_001645,2024-04-17,39304,Home Purchase,Self-employed,20433.33,0.507,716,Approved,0
APP_0064632,CUST_008322,2022-01-12,97719,Home Improvement,Full-time,52222.98,0.918,819,Declined,0
APP_0064633,CUST_006090,2023-08-05,198513,Car Purchase,Full-time,71622.4,1.067,766,Declined,0
APP_0064634,CUST_019394,2023-01-13,70408,Business,Full-time,27383.67,1.009,680,Declined,0
APP_0064635,CUST_002502,2024-10-06,97146,Education,Full-time,56438.3,0.729,776,Declined,0
APP_0064636,CUST_015464,2022-03-01,186647,Education,Full-time,65245.08,1.139,736,Declined,0
APP_0064637,CUST_015805,2022-10-30,50605,Personal,Full-time,37150.86,0.607,671,Declined,0
APP_0064638,CUST_022718,2023-09-10,38409,Debt Consolidation,Full-time,36750.36,0.388,677,Approved,0
APP_0064639,CUST_006547,2022-07-04,6881,Car Purchase,Student,6146.76,0.748,528,Declined,0
APP_0064640,CUST_013151,2022-01-14,14268,Education,Part-time,9600.0,0.441,533,Declined,0
APP_0064641,CUST_019202,2022-01-26,24808,Car Purchase,Full-time,16000.0,0.855,626,Declined,0
APP_0064642,CUST_005618,2023-02-22,26055,Car Purchase,Student,10175.27,0.814,722,Declined,0
APP_0064643,CUST_007437,2024-08-31,30469,Personal,Part-time,10249.53,0.913,651,Declined,0
APP_0064644,CUST_021627,2023-11-07,123610,Education,Full-time,49005.09,1.018,699,Declined,0
APP_0064645,CUST_017089,2024-09-09,108570,Home Purchase,Full-time,44165.32,0.91,666,Declined,0
APP_0064646,CUST_018392,2022-02-01,254378,Home Purchase,Retired,103009.93,1.008,714,Declined,0
APP_0064647,CUST_023960,2023-06-01,12435,Home Purchase,Student,6375.93,0.695,571,Declined,0
APP_0064648,CUST_001831,2022-06-19,69548,Car Purchase,Full-time,27894.19,0.633,805,Approved,0
APP_0064649,CUST_007711,2022-01-04,83905,Home Purchase,Full-time,40311.82,0.563,707,Approved,0
APP_0064650,CUST_017251,2022-02-05,18788,Car Purchase,Part-time,13903.38,0.447,759,Approved,0
APP_0064651,CUST_002441,2022-06-01,2394,Home Improvement,Unemployed,1343.32,0.473,662,Declined,0
APP_0064652,CUST_000090,2024-05-26,46203,Business,Contract,45926.86,0.37,678,Declined,0
APP_0064653,CUST_006714,2024-08-24,50488,Personal,Self-employed,41144.16,0.593,794,Approved,0
APP_0064654,CUST_002297,2023-06-15,102331,Business,Retired,86285.61,0.528,777,Approved,0
APP_0064655,CUST_005360,2022-01-06,130771,Business,Full-time,67889.83,0.65,850,Declined,0
APP_0064656,CUST_003298,2022-03-14,159953,Education,Full-time,51248.29,0.776,814,Declined,0
APP_0064657,CUST_000576,2024-08-27,210163,Home Improvement,Full-time,82980.64,0.984,850,Declined,0
APP_0064658,CUST_010234,2024-05-16,239653,Education,Full-time,73162.95,0.791,850,Declined,0
APP_0064659,CUST_014296,2023-12-31,100169,Business,Self-employed,53757.35,0.48,599,Declined,0
APP_0064660,CUST_023987,2022-09-21,37528,Home Purchase,Full-time,21351.16,0.549,576,Declined,0
APP_0064661,CUST_005158,2023-09-07,34038,Personal,Self-employed,27097.83,0.588,780,Declined,0
APP_0064662,CUST_003445,2023-02-26,27579,Home Improvement,Full-time,16000.0,0.693,824,Declined,0
APP_0064663,CUST_021567,2023-10-13,107764,Debt Consolidation,Full-time,59644.46,0.533,714,Approved,0
APP_0064664,CUST_000673,2022-08-11,77390,Car Purchase,Part-time,41709.96,0.487,635,Declined,0
APP_0064665,CUST_021852,2023-11-30,114341,Home Purchase,Part-time,40561.61,1.021,850,Approved,0
APP_0064666,CUST_020821,2022-06-08,323120,Home Purchase,Retired,145086.07,0.854,705,Declined,0
APP_0064667,CUST_018427,2023-10-11,75224,Education,Full-time,26061.24,0.956,650,Approved,0
APP_0064668,CUST_019382,2023-12-09,207608,Business,Full-time,56686.98,1.021,814,Declined,0
APP_0064669,CUST_023586,2023-06-30,4318,Debt Consolidation,Unemployed,1457.64,1.094,664,Declined,0
APP_0064670,CUST_012623,2022-07-21,47369,Debt Consolidation,Contract,49921.57,0.447,713,Declined,0
APP_0064671,CUST_015433,2022-01-15,107220,Education,Full-time,36103.06,0.775,735,Declined,0
APP_0064672,CUST_011555,2023-07-16,5846,Business,Student,7528.14,0.364,593,Declined,0
APP_0064673,CUST_003576,2024-06-10,263090,Car Purchase,Retired,97523.77,1.11,758,Declined,0
APP_0064674,CUST_019599,2023-01-16,251781,Car Purchase,Full-time,85665.52,1.17,850,Approved,0
APP_0064675,CUST_018465,2023-06-02,61434,Business,Full-time,53699.31,0.632,712,Declined,0
APP_0064676,CUST_004676,2023-02-13,71452,Education,Full-time,60567.88,0.665,850,Declined,0
APP_0064677,CUST_020446,2022-05-02,152624,Car Purchase,Retired,109253.91,0.754,850,Approved,0
APP_0064678,CUST_018208,2023-07-28,23929,Car Purchase,Full-time,16000.0,0.528,563,Declined,0
APP_0064679,CUST_024710,2024-02-12,199374,Car Purchase,Retired,94492.04,0.64,850,Declined,0
APP_0064680,CUST_015047,2022-09-02,17909,Home Purchase,Part-time,23547.21,0.642,580,Declined,0
APP_0064681,CUST_016604,2023-01-01,116227,Business,Full-time,54740.82,0.997,812,Declined,0
APP_0064682,CUST_001632,2024-06-18,61345,Education,Full-time,24801.9,0.602,752,Approved,0
APP_0064683,CUST_002060,2024-02-10,12554,Debt Consolidation,Part-time,9600.0,0.642,686,Declined,0
APP_0064684,CUST_007916,2023-02-08,117408,Business,Full-time,48245.63,1.023,813,Declined,0
APP_0064685,CUST_010755,2022-10-15,13497,Car Purchase,Part-time,9600.0,0.742,634,Declined,0
APP_0064686,CUST_023371,2023-01-27,145249,Personal,Retired,115766.09,0.733,763,Approved,1
APP_0064687,CUST_013191,2023-12-21,39349,Personal,Full-time,36291.19,0.369,688,Approved,0
APP_0064688,CUST_011700,2023-03-16,273285,Car Purchase,Full-time,89904.52,0.723,788,Approved,0
APP_0064689,CUST_018809,2022-08-20,44576,Home Purchase,Part-time,15567.45,0.684,683,Declined,0
APP_0064690,CUST_005486,2024-10-06,12729,Car Purchase,Full-time,17721.25,0.741,591,Declined,0
APP_0064691,CUST_003712,2023-05-21,46651,Home Purchase,Full-time,16000.0,0.748,788,Declined,0
APP_0064692,CUST_000796,2024-04-20,48451,Education,Full-time,43824.15,0.416,850,Approved,0
APP_0064693,CUST_010360,2024-07-02,326774,Car Purchase,Retired,99607.87,1.084,850,Declined,0
APP_0064694,CUST_001852,2022-05-30,6804,Home Purchase,Unemployed,2725.78,1.033,728,Declined,0
APP_0064695,CUST_020277,2024-08-27,349223,Debt Consolidation,Retired,135561.23,1.086,724,Declined,0
APP_0064696,CUST_003125,2024-06-21,16158,Home Improvement,Part-time,11269.46,0.412,594,Declined,0
APP_0064697,CUST_015494,2023-05-06,30540,Home Improvement,Full-time,16000.0,0.63,723,Declined,0
APP_0064698,CUST_016088,2024-08-12,101949,Home Improvement,Full-time,67978.58,0.526,735,Declined,0
APP_0064699,CUST_014583,2024-02-03,28047,Personal,Full-time,20098.07,0.692,584,Declined,0
APP_0064700,CUST_001895,2023-04-26,9476,Car Purchase,Part-time,9600.0,0.622,570,Declined,0
APP_0064701,CUST_017077,2023-10-28,14713,Education,Student,8801.2,0.554,643,Declined,0
APP_0064702,CUST_024711,2023-05-22,73539,Home Purchase,Part-time,33346.26,0.587,850,Declined,0
APP_0064703,CUST_010563,2022-05-20,20310,Education,Self-employed,22159.58,0.468,846,Declined,0
APP_0064704,CUST_014716,2024-06-11,2311,Education,Unemployed,801.48,0.82,716,Declined,0
APP_0064705,CUST_023614,2024-04-07,10170,Home Improvement,Part-time,18197.71,0.364,645,Declined,0
APP_0064706,CUST_002809,2023-04-06,110083,Home Purchase,Full-time,48051.43,0.921,749,Declined,0
APP_0064707,CUST_019021,2023-10-20,42872,Home Purchase,Full-time,25531.05,0.651,799,Approved,1
APP_0064708,CUST_022603,2024-11-24,142810,Home Purchase,Part-time,38486.55,1.103,849,Declined,0
APP_0064709,CUST_010889,2023-08-05,45821,Education,Contract,22984.63,0.971,713,Declined,0
APP_0064710,CUST_021237,2023-08-12,170331,Car Purchase,Retired,185862.47,0.428,850,Declined,0
APP_0064711,CUST_022058,2022-11-25,149277,Debt Consolidation,Contract,50671.7,1.062,850,Declined,0
APP_0064712,CUST_014713,2022-06-21,205243,Car Purchase,Retired,84631.64,0.882,848,Declined,0
APP_0064713,CUST_022804,2023-09-08,49912,Home Purchase,Full-time,20167.62,0.813,706,Declined,0
APP_0064714,CUST_015628,2022-02-15,27203,Home Improvement,Full-time,23463.93,0.462,733,Declined,0
APP_0064715,CUST_006204,2022-11-13,321909,Debt Consolidation,Retired,101527.44,1.001,850,Declined,0
APP_0064716,CUST_000902,2022-10-14,211610,Personal,Part-time,84389.66,0.662,763,Approved,0
APP_0064717,CUST_015659,2024-09-25,16525,Car Purchase,Part-time,17073.91,0.624,824,Declined,0
APP_0064718,CUST_024472,2024-05-20,111858,Business,Part-time,42488.35,1.022,739,Declined,0
APP_0064719,CUST_003913,2024-10-24,141234,Car Purchase,Retired,106329.4,0.547,674,Declined,0
APP_0064720,CUST_023703,2024-05-10,49816,Education,Contract,81704.6,0.608,811,Approved,0
APP_0064721,CUST_022534,2024-03-05,5862,Home Improvement,Unemployed,9518.26,0.395,608,Declined,0
APP_0064722,CUST_016379,2024-07-04,70808,Personal,Part-time,31323.57,0.63,850,Declined,0
APP_0064723,CUST_001835,2023-02-05,94140,Car Purchase,Part-time,29178.36,0.774,844,Approved,0
APP_0064724,CUST_020149,2024-11-08,33211,Home Purchase,Part-time,9600.0,0.825,768,Approved,0
APP_0064725,CUST_015734,2024-04-10,89886,Car Purchase,Full-time,41883.41,0.621,702,Approved,0
APP_0064726,CUST_008861,2024-06-08,7347,Home Purchase,Unemployed,2979.6,0.941,850,Declined,0
APP_0064727,CUST_004132,2024-01-22,187724,Personal,Full-time,50532.8,1.12,850,Approved,0
APP_0064728,CUST_019871,2024-05-16,7023,Home Purchase,Student,3400.67,0.57,770,Declined,0
APP_0064729,CUST_018308,2024-08-08,125709,Business,Retired,89228.15,0.721,787,Declined,0
APP_0064730,CUST_021713,2023-04-16,7726,Home Purchase,Part-time,12295.82,0.402,695,Declined,0
APP_0064731,CUST_016055,2022-06-13,106769,Car Purchase,Full-time,44563.5,0.923,734,Declined,0
APP_0064732,CUST_003605,2024-12-14,109357,Business,Full-time,90591.24,0.599,773,Declined,0
APP_0064733,CUST_006872,2024-02-07,70567,Education,Full-time,45108.41,0.896,720,Declined,0
APP_0064734,CUST_024361,2022-07-16,199322,Car Purchase,Full-time,65849.43,0.841,764,Approved,0
APP_0064735,CUST_017223,2023-10-31,18475,Home Purchase,Part-time,30072.65,0.488,826,Declined,0
APP_0064736,CUST_019042,2022-12-18,39914,Home Purchase,Full-time,40789.91,0.333,635,Approved,0
APP_0064737,CUST_016723,2024-12-10,48843,Education,Full-time,51226.06,0.495,673,Declined,0
APP_0064738,CUST_008286,2023-07-08,44998,Car Purchase,Part-time,61967.25,0.668,683,Declined,0
APP_0064739,CUST_003928,2022-07-27,58575,Education,Full-time,31878.89,0.741,643,Declined,0
APP_0064740,CUST_022336,2024-03-17,182780,Business,Full-time,78817.18,0.717,801,Declined,0
APP_0064741,CUST_005806,2024-05-05,39405,Car Purchase,Part-time,23278.69,0.629,587,Declined,0
APP_0064742,CUST_013114,2022-08-02,302739,Home Improvement,Retired,77851.58,1.009,850,Declined,0
APP_0064743,CUST_018313,2024-02-20,34659,Business,Full-time,29307.33,0.506,628,Declined,0
APP_0064744,CUST_004107,2022-01-17,41864,Personal,Part-time,24784.11,0.635,709,Declined,0
APP_0064745,CUST_015110,2024-11-20,14914,Debt Consolidation,Student,10075.71,0.45,604,Declined,0
APP_0064746,CUST_021497,2024-11-30,56192,Car Purchase,Full-time,32391.26,0.794,850,Declined,0
APP_0064747,CUST_022436,2024-04-02,29475,Education,Full-time,32574.99,0.484,569,Declined,0
APP_0064748,CUST_011175,2022-09-07,112493,Business,Part-time,37260.3,0.746,768,Declined,0
APP_0064749,CUST_007044,2022-11-30,66600,Home Improvement,Full-time,61171.28,0.701,850,Declined,0
APP_0064750,CUST_015005,2022-06-01,3509,Home Improvement,Student,4080.92,0.598,552,Declined,0
APP_0064751,CUST_012823,2023-04-30,15106,Car Purchase,Student,7598.14,0.838,606,Declined,0
APP_0064752,CUST_020912,2022-10-27,4691,Education,Unemployed,6837.97,0.685,641,Declined,0
APP_0064753,CUST_010427,2024-10-25,167190,Personal,Part-time,78095.54,0.828,850,Approved,0
APP_0064754,CUST_020130,2022-03-01,143706,Education,Self-employed,47425.87,1.112,775,Declined,0
APP_0064755,CUST_000758,2024-10-26,18690,Home Improvement,Unemployed,10222.04,0.736,675,Declined,0
APP_0064756,CUST_008532,2022-08-25,1000,Home Improvement,Student,182.74,1.625,695,Declined,0
APP_0064757,CUST_016027,2023-06-27,83506,Home Purchase,Full-time,60050.98,0.657,850,Approved,0
APP_0064758,CUST_006438,2022-08-20,199042,Debt Consolidation,Full-time,67007.14,1.066,850,Approved,0
APP_0064759,CUST_000776,2022-03-03,159061,Car Purchase,Full-time,64052.86,1.067,756,Declined,0
APP_0064760,CUST_014174,2022-01-18,140635,Business,Contract,59790.37,0.708,776,Declined,0
APP_0064761,CUST_016793,2024-10-11,226019,Debt Consolidation,Full-time,60027.21,0.981,816,Approved,0
APP_0064762,CUST_007663,2022-07-16,66112,Home Improvement,Full-time,66264.45,0.798,850,Declined,0
APP_0064763,CUST_008669,2024-06-12,162363,Home Improvement,Full-time,76665.89,0.91,840,Approved,0
APP_0064764,CUST_019257,2024-12-09,45779,Business,Retired,80314.68,0.55,850,Declined,0
APP_0064765,CUST_017654,2024-03-13,134286,Home Improvement,Full-time,42842.12,0.989,850,Declined,0
APP_0064766,CUST_022623,2024-08-27,199143,Personal,Retired,155963.25,0.582,800,Declined,0
